txid,input_index,script_type,pubkey_hex,r,s,sighash_type,z,ecdsa_valid
00c401a36eaa6ab2b9548796dfd0ac86aa553eb964cc471818c3d4bc50333b1f,1,P2SH,030235c91698cb4868a273faa9f101cbe5ed075908c5cdda698f8a45a2eaaa163b,5414f8f03bd2e0cd28e9fb3e55529b2d8624eba8b6902ba2a6ac28f4270a81cc,70de6f4cfea590c6c8e06a5b0d263720d3af9d9d5c6e09ded23eaa5b65d51f69,1,43bc55d8ca786aaaae7289ec6344a603f7519759bca9a000ff04e250845393b4,true
00c401a36eaa6ab2b9548796dfd0ac86aa553eb964cc471818c3d4bc50333b1f,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,8eb296858df6ecfcd3da101eb43cfc95479f568b9ec31ee85edf872283a29876,41bb6a323b13f1686f4adc618fe20c7f670262fbfa6b3b7ebeea33d9fa32af5c,1,43bc55d8ca786aaaae7289ec6344a603f7519759bca9a000ff04e250845393b4,true
00d53a6a3b513c988af79543e8a2278fc051dd37e6915fece85899b73f4d3627,0,P2SH,0319ec8a87d499a000b755a550ac8f85a328b75c562b417f95236866bb82d2fa3d,3b014f05fa71f88c453e5ac83f1e6e89ff738764f21ef5079a2cb84359cf9415,0f77fd437a6afc8b29f74be457ce8e97547cb156d4b70cee8cfc0474488c25de,1,f60c9ea09f707d1004f26965271139e706ee0811519ecb6f4f8de828a5b4ea39,true
00d53a6a3b513c988af79543e8a2278fc051dd37e6915fece85899b73f4d3627,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,2b2fcdf7146810b55bd43d5bdfd79a72a53822ec858a93c6a2bca0849500681d,14cadc530af24c670da1ec37ff136637aa8fd3765df96720f437f7256248c7ff,1,f60c9ea09f707d1004f26965271139e706ee0811519ecb6f4f8de828a5b4ea39,true
00d53a6a3b513c988af79543e8a2278fc051dd37e6915fece85899b73f4d3627,1,P2SH,0319ec8a87d499a000b755a550ac8f85a328b75c562b417f95236866bb82d2fa3d,660ebb570f640a532508317f75a77e5b057c54fc1cce16e15c22bd794306bc17,1243d560ca6f468086950220caf622897134174007f509400163f28cbe1cd7f3,1,083ec4cfec5a7d90837ba6836b967d969003cae88f45de5afd6279a9d17a94e4,true
00d53a6a3b513c988af79543e8a2278fc051dd37e6915fece85899b73f4d3627,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,272504ada1684cd2835bd01a1212190827ecc360045dd6bcd90f6e2ef73aaa40,15ba782adb028ed6cba211d3adf1d7b254c160b7c6581b3c7a5cbddc86761c49,1,083ec4cfec5a7d90837ba6836b967d969003cae88f45de5afd6279a9d17a94e4,true
00dfaf7e72fbcc9b2d38db2882e1f5ba17e721a97c051639a696f0b4310b14aa,0,P2SH,02b2d7624e885b3e3c8b72980210fc068a8aa14e0713e3769b1d57be0885e416e3,31a0de8bc31d492d3f951556b1e9c4071ce3a1fc5582de1a19c9b85d9058d8a6,29e5bf0717e41900b410d53fba8e72bbf78dfd5260d1cc1ad931e29ab380ef08,1,681318db4c8eab628acbddf63b93f2cfd31c93178be7e51f2302d94cd7a9b3d7,true
00dfaf7e72fbcc9b2d38db2882e1f5ba17e721a97c051639a696f0b4310b14aa,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,840150cca778a0a458e900998e697183220ec11d0d8f0a709a01555b888a3810,4a70b181359d00a5294ad0084f8f5c915a8c75e97f328e25234fa114ae36ad3c,1,681318db4c8eab628acbddf63b93f2cfd31c93178be7e51f2302d94cd7a9b3d7,true
00dfaf7e72fbcc9b2d38db2882e1f5ba17e721a97c051639a696f0b4310b14aa,1,P2SH,02b2d7624e885b3e3c8b72980210fc068a8aa14e0713e3769b1d57be0885e416e3,2d85799d66b9b85f4e5aa9eb53125c98303defa6feec53ae38127fda01add372,42d0b7d881b3dd23374af314f71100ed498ab4b5216c7724864d4e0f5e58bdea,1,a90623cc9dfb2bd133db0d403cdd3cfe916b7b08f6d8a9f89b8b880255b9bdbe,true
00dfaf7e72fbcc9b2d38db2882e1f5ba17e721a97c051639a696f0b4310b14aa,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,bb0d6979d9f543b5a9c45ccc80ff1663e026887a65c1102283a45687e32c5c7d,65c6145fd51964b3648bcf35cee618f11c0d4640ff2f8d72385c540e092831d0,1,a90623cc9dfb2bd133db0d403cdd3cfe916b7b08f6d8a9f89b8b880255b9bdbe,true
00e82a13ae99bcdf49e565cec167a72bdb84fed02eac4156014f03d941bdd026,0,P2SH,02b1f3f0a776f683d330de1a3d2b3e2ea59497d35986fb3ca535ef0c2dcfbc7c60,5cf7d98c171cf712db8069db87b70bd83da8798e8d32226a0d193be28378cb4c,65bf6516085e9942b6cecb192d687bd1c0f6ed69e51ed1817448251ba1561f98,1,915427473eaf7e634968dddfbd1535c94ae44d7314ef69f8932602a448b56012,true
00e82a13ae99bcdf49e565cec167a72bdb84fed02eac4156014f03d941bdd026,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,6749da9949034ea729fe348b872010ca35ec36731a5d699de27585cf87dd3b6a,369c47a47ccba25cba4c154142a39807c50583177fe754da9577c6bb9c358586,1,915427473eaf7e634968dddfbd1535c94ae44d7314ef69f8932602a448b56012,true
00e82a13ae99bcdf49e565cec167a72bdb84fed02eac4156014f03d941bdd026,1,P2SH,02b1f3f0a776f683d330de1a3d2b3e2ea59497d35986fb3ca535ef0c2dcfbc7c60,1085fe47a4079d3e1099a3d9cc1cd17f8fe1c9465367e3a122d283090660edd2,66055ca1ce50e1524358cedbe613b6e176c9f18c8bd649860bbccd808475e00b,1,106016c206cabae010b364a6c166ce5259f6edc6a0b3fea31be2d82249c1d58b,true
00e82a13ae99bcdf49e565cec167a72bdb84fed02eac4156014f03d941bdd026,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,264b7fba66a6a59d0506667743b017f76058a7d88b8a399b6225d65a59fbdb6e,01ce824d303e15ca86a69bba9cc3005bdd854e612241af8e37a4a737997c499b,1,106016c206cabae010b364a6c166ce5259f6edc6a0b3fea31be2d82249c1d58b,true
00eb197afaa58d6386c1030508d1a67a3a998182eb33e3597a98451c02da76db,0,P2SH,02bd45c4c0b26e43159e2efdc0fc5dabec2d79624bbf91f6adf1206a58606806c3,416a7a935672818582373b83dc34249c807f1078a16af3af2501cf221c77cbf5,0838f4fa12629d8e40d8e53c58ad336cde54950ebde592a97857bff70bedc6fe,1,541a940261f3b3cbacb50d3918251b4e2fa38fb2e14f423265595f16b0401451,true
00eb197afaa58d6386c1030508d1a67a3a998182eb33e3597a98451c02da76db,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,dce260fd6af2fd654f389cab0d61f72ad489c46c7c9aeed9559b79bca28d4ffc,357a912f00499379294198c5ec89b3dc2bf3105e79f14cf21a394b8517cbd87b,1,541a940261f3b3cbacb50d3918251b4e2fa38fb2e14f423265595f16b0401451,true
00eb197afaa58d6386c1030508d1a67a3a998182eb33e3597a98451c02da76db,1,P2SH,02bd45c4c0b26e43159e2efdc0fc5dabec2d79624bbf91f6adf1206a58606806c3,597554705a8a9c213c20789da414fa4ab2edb78c9b9ef0e07be990e2fa25226b,3d5d97ad0ecfd79e69b4a20cf66809d79ae28aa2a4365f42fc466afb497522e1,1,66335988204f93e681508d664f444a1e939fb94d408c3647275b83d20f9e8124,true
00eb197afaa58d6386c1030508d1a67a3a998182eb33e3597a98451c02da76db,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,6a9e9508bf1c64ebcf6f9cdbbcf0e9746aa46c931c55ab226ad45a4d9b1936c6,7997e5a1394d86d12dd3bdcc59555c91a186bbc7e1d8168f52dbd75d169b5430,1,66335988204f93e681508d664f444a1e939fb94d408c3647275b83d20f9e8124,true
00eb9dd97b07c0122c8c46544dd9669bc927b4b59d8db96b9529a81fbaf2de44,0,P2SH,032647993ed36c289117032527957c9ba409265dacd8407391c32c8120a0b19aaa,2e015a981d1bf80919e8057f5532883e4600c0ccd1101dbf4243aefac99e229c,120fa8cc1bd7c788a9c479f0bbc6d65ff3e96abb5a4db4fa953a2511122a5b67,1,883ba6e1ae3997692bef2687ca8e182dcfb28566d5c2e7b15993b1bf6873cb70,true
00eb9dd97b07c0122c8c46544dd9669bc927b4b59d8db96b9529a81fbaf2de44,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,334887f13e5c06da456602d5acb119102b49589c6f5ce6aef8460b79ec0ba911,734fb5e663e7fd1e39501b703c4b81252340c8c5bc398bd2a83b633ee058acc7,1,883ba6e1ae3997692bef2687ca8e182dcfb28566d5c2e7b15993b1bf6873cb70,true
00eb9dd97b07c0122c8c46544dd9669bc927b4b59d8db96b9529a81fbaf2de44,1,P2SH,032647993ed36c289117032527957c9ba409265dacd8407391c32c8120a0b19aaa,f44ddf7d8507ea0620c501c14c1656e44b40ad6e366b4ab19ffdc7366aaa20c8,471a31cae9b055a406ae89801941c57ad7f3a8f991df412677d7c381c5cebae4,1,5d9560937f110eba73ede69683d8ea53c07f0c03a69548fadd7ce889edfd23e6,true
00eb9dd97b07c0122c8c46544dd9669bc927b4b59d8db96b9529a81fbaf2de44,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,0d40985220611d44f21dffd16c87d38c3ae81a5fc550118a9d380832ba06a59c,5b6bb712d62a6e901e20bd333e23fbb89c661cb1551e5f5b670eb4465de467b6,1,5d9560937f110eba73ede69683d8ea53c07f0c03a69548fadd7ce889edfd23e6,true
00ec82bff73e7129407c50d52db16bc325bfde7607d787060819bc54e5b7dccb,0,P2SH,028304c9759f1f1837b7ce8370cf1afa731c70f389d08b4faa3cc781074470495b,330fc009bd9df9dc4c27de6c76adbd0d4161171c12da2c08c5ac3d2ff07cb3d0,05522762e0c9000b27636c364ffb439da368033d96eb5fc00b9cc3404b75ddd3,1,a92b5d74c527b39fb2b8c571b1b224d30076783c146a9400f3db80c60ee95c91,true
00ec82bff73e7129407c50d52db16bc325bfde7607d787060819bc54e5b7dccb,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,8b88807c5410d545dbb8c7f3dbdb174215ff9b9ee8aea72c56010979f7b9bafb,3dfbd1c7dc6ece23f4b68d42db752c60efaa50fc16063d57d7d4ab17783bac56,1,a92b5d74c527b39fb2b8c571b1b224d30076783c146a9400f3db80c60ee95c91,true
00ec82bff73e7129407c50d52db16bc325bfde7607d787060819bc54e5b7dccb,1,P2SH,028304c9759f1f1837b7ce8370cf1afa731c70f389d08b4faa3cc781074470495b,02eb62482727d1d9f31aa840edd0350c7e902227489984ec75cea6d780f465ae,6bc7f9488fcaeb00320df5d0d01a35f93f91b3d719a0690d36318de1e2fcce5a,1,1b02c0b5e7cd9caf8243d463fe7cc46b1a95e5d4f98998c571c6e2f6dfe42885,true
00ec82bff73e7129407c50d52db16bc325bfde7607d787060819bc54e5b7dccb,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,c64159253931bd2fc0913e979aa0c5c48542c1286c9249942ef152ebe195ad15,4a8dc60e5179133c02deef04dd4c80a7c30145ef89686618793a9d6f526856d3,1,1b02c0b5e7cd9caf8243d463fe7cc46b1a95e5d4f98998c571c6e2f6dfe42885,true
00f6a3cb6b4ec3b05becd100ab3ea70c617739284e14f8ee8cb8bce54ef82907,0,P2SH,02ea77736ab5aa8e9d0cffbb1b5a8183f7a8440bb32191e13b93b6bf7e2e10bfbc,77924c748d6fc5d541f4919d27ba1e4bc3b96c6e71748332424511f2ab0af5d1,43e3138115c57730ea83afd59756e97d7ed5759039a0e7ca9a66fbaf3cffb0fc,1,bf9fc9644a17e4d77deba483b813a34273f6a34df89f2276ac4849624bee6e44,true
00f6a3cb6b4ec3b05becd100ab3ea70c617739284e14f8ee8cb8bce54ef82907,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,318e4c7cb8bf32e95f34d9105f44d3c293c6c2bf578db9030f3a8d30155ac6ff,038be96a0fe6745172087c93150142367293f156a5f1d6d2f64cced650714873,1,bf9fc9644a17e4d77deba483b813a34273f6a34df89f2276ac4849624bee6e44,true
00f6a3cb6b4ec3b05becd100ab3ea70c617739284e14f8ee8cb8bce54ef82907,1,P2SH,02ea77736ab5aa8e9d0cffbb1b5a8183f7a8440bb32191e13b93b6bf7e2e10bfbc,baccb4242a14b1da66450364adcd22b8063f4f82cdfc34396a6eeb9ad691ef9f,79cdc652214a2135caf3897a558b7cb02dafc6259f26ecde1cf51ab7612446d7,1,2426df2eabd8074a25733ba1cd380cdae39271e9bee180c9fdcd77cdd4e67c5d,true
00f6a3cb6b4ec3b05becd100ab3ea70c617739284e14f8ee8cb8bce54ef82907,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,6313a4018cdc28c4778bd37cea9c120fd833b7e94b98893b07a911de07ae5958,1b146ace71c17e571071aabee271da61eb6ea13d95c1782717c5ffd6b8f3e73a,1,2426df2eabd8074a25733ba1cd380cdae39271e9bee180c9fdcd77cdd4e67c5d,true
010a955bf4d566b7f54ff4df4ee76431b1bae328fbb26e17d3bb66dd1191952d,0,P2SH,038629c6c399911cc5c7024366e9ea424f9458c5ea3171cad0aa9e71d3eddfab5f,52e9479a3189cbeacfb7e3cf564c2f7bea28290642fed0887638373bfc5115cc,262ad259ce7326cc37d4397e6299e6191bf4a59cf91530a37939f591d96ee90c,1,e89d29a19a4db158c0e942596852232251af761f31b23b405c302c8aedc3d549,true
010a955bf4d566b7f54ff4df4ee76431b1bae328fbb26e17d3bb66dd1191952d,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,746b28e28659d2d938df40fc0bde57f6da0316568c908e669d00456328559677,11df6a7478d09079f8ea921593ef00c51ad10323ce289ba9852c43ee54244eaf,1,e89d29a19a4db158c0e942596852232251af761f31b23b405c302c8aedc3d549,true
010a955bf4d566b7f54ff4df4ee76431b1bae328fbb26e17d3bb66dd1191952d,1,P2SH,038629c6c399911cc5c7024366e9ea424f9458c5ea3171cad0aa9e71d3eddfab5f,f0fa0f69b733e46b8e9f22da713960e4891234259d5bd8aceddf15eb3c86c412,4cf88862b07caafd80851ccf5a7244d08fe5eae083e172d47779e51e50692985,1,86494f76755eda662065f7645df1ad9e3d83ea065b07f924498ec461655c9f36,true
010a955bf4d566b7f54ff4df4ee76431b1bae328fbb26e17d3bb66dd1191952d,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,c8b7c7eb5cc3a9e695f9828a4d2171ca481e5bb1b764c62c3de3a3c8f02df390,1a8bf6345c8705a2ec01e73268cb8cb249b51a571765d348f2b909c2af325bee,1,86494f76755eda662065f7645df1ad9e3d83ea065b07f924498ec461655c9f36,true
010f71034a69c95a250d2dab3c63a63b5797aed5ceb603a8ad324632ae973d2a,0,P2SH,03f1ba4d205f1c351be95f6587a0778221983b75b13373b634716903583d10393b,e8d11bc7fd6b27496269ade12ed3cc80aa7eda68cb451c3a023a1e864041595c,755572f2f178facc980eab6a072456fe99ef8487b496286ee7ef941cc8ea34b5,1,cbcecb5e32e681a1836ed397d46b43f8c93f42d53085169ea4bfda8257afbe69,true
010f71034a69c95a250d2dab3c63a63b5797aed5ceb603a8ad324632ae973d2a,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,cfe552f75439474d30898789e97b18db61843d8eccd6742e14c359c338285ed2,2e9fed6cfa98e3b52d8693f055b6ee3b6ef041285a80d89756f675affedb0117,1,cbcecb5e32e681a1836ed397d46b43f8c93f42d53085169ea4bfda8257afbe69,true
010f71034a69c95a250d2dab3c63a63b5797aed5ceb603a8ad324632ae973d2a,1,P2SH,03f1ba4d205f1c351be95f6587a0778221983b75b13373b634716903583d10393b,fbd1583e7c5896880c785f9d057add36680a45437942a4cc96e9ef19a032c491,0950e1cb9d4a41331e0bc01db23b0e6fa7fc956b15f05151d2860ab564e3712b,1,8a401434f88a8ebcaa158c739d5b131163df6b1970ef66dd6bcb8abd31112d96,true
010f71034a69c95a250d2dab3c63a63b5797aed5ceb603a8ad324632ae973d2a,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,49ce0dd75d33d9b04554c0cf4d9e2934ae68c3202f8eefbddd8aa43ffbf0771f,48edf30beabe4c09867d447d62236951f8ae83cf91c2794329e522b396469d4f,1,8a401434f88a8ebcaa158c739d5b131163df6b1970ef66dd6bcb8abd31112d96,true
0117ec0899a50e3080e84f48dc02a11bcbdc457a7c6ccd1380939051bfd2c44d,0,P2SH,0395d1612e1bf3a4bab840c08605313476a2b91ff98c01c29569cffd4b958c54a5,aa3df4f7925eb2276f8dfb1a1a24c073c32730fe60fce5365a9a1137163059da,5df163584be51aee1f545497352980b463fbf1fecdd03f976174c24111791f01,1,53cde1ba745d5d3b9f769808bf2cc1aa0a53692457a48476be12691bddee4af5,true
0117ec0899a50e3080e84f48dc02a11bcbdc457a7c6ccd1380939051bfd2c44d,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,0e3a9679faaee160a758f93c1027c75e4dc4707ad6c5fef36403e355ca9b3aa2,558fc876bb48d694d28173611bb72c4206e6f9491e3714df9a09af25ba48fa45,1,53cde1ba745d5d3b9f769808bf2cc1aa0a53692457a48476be12691bddee4af5,true
0137ada3dea2a89ada9b2194eb50f91009b42690a6ec601dcdbaf7c4b20ac115,0,P2SH,0231219caf22d39ed27eab17b2fcdd8124057bd68e6c5f3a0f0e81384ec1e1fdde,834c6fc2d123376d7f895d89504d68480d878897ffccbd13fd1a196d4b763946,6f89175c440b70d7f2bacb03c121bbff443220f60c06211c22d5a27518e1f7dc,1,31266985702c95168bbabefb8a2ccc63de1099dcd2be6af9eea5fb7d5d3faf55,true
0137ada3dea2a89ada9b2194eb50f91009b42690a6ec601dcdbaf7c4b20ac115,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,f46567471ff049ae68d2ebf64bb6400f1c50e41e99266d35e184b1131f1a1dea,7ca05727dcaf7e8aea120786c28ec4959111e443517982c37e918ca3a09e6be4,1,31266985702c95168bbabefb8a2ccc63de1099dcd2be6af9eea5fb7d5d3faf55,true
0137ada3dea2a89ada9b2194eb50f91009b42690a6ec601dcdbaf7c4b20ac115,1,P2SH,0231219caf22d39ed27eab17b2fcdd8124057bd68e6c5f3a0f0e81384ec1e1fdde,1e11fcf0c7d8046a3848661c419d4f08dfdc2840411668d4933f08c1ce452ea0,615d202c0dac0a9acfc0445e319d7eb890731448a682926aec440c7348a60ade,1,24f89cf4b0128775e6ad7055eac49fdc6e400daff281eeb58c3103a406e7148c,true
0137ada3dea2a89ada9b2194eb50f91009b42690a6ec601dcdbaf7c4b20ac115,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,aa5a29fd4054578a8c940324082b691cb412797b54b02425a75f41261d9c6fb4,186619533cf39a7286e6e47e0a3b3ee43bb54c6fcb54f8503f029c50a88fdb6f,1,24f89cf4b0128775e6ad7055eac49fdc6e400daff281eeb58c3103a406e7148c,true
013a5ae9871801fe25d587146fda064435aa5beb2910d2a113319a623c5c4597,0,P2SH,02f51610a2d4adb46f4cd2670c10cedd7993253124ee0bd6975bc8eb51b212849f,cf98df260221c51c31f1259e397686e4e558524afe0c0f3216602a5244d8542c,3284c35d47950fbebc813625ebada218bccd4351718a1ab658df8c8fa90171d9,1,18cb7d84bd043ed4c571937c4cfe4395ef9dc9ac0d27bd82e4e2517da6fc142d,true
013a5ae9871801fe25d587146fda064435aa5beb2910d2a113319a623c5c4597,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,a35526b7dfbe208c4f6e66fddd866c3533353cc864362bf5fb7a8f1dad37e615,59d49b18aa9a50757b862e71583cf0826a1617a5081fcd5c9ce48cb2d08c80be,1,18cb7d84bd043ed4c571937c4cfe4395ef9dc9ac0d27bd82e4e2517da6fc142d,true
013a5ae9871801fe25d587146fda064435aa5beb2910d2a113319a623c5c4597,1,P2SH,02f51610a2d4adb46f4cd2670c10cedd7993253124ee0bd6975bc8eb51b212849f,7452e6b2e7de6241399d53e7f0433f2e82d1d6c20b2d758e71cfece920c329e4,2bf4c8249a65056d555dcc9273e170f249c46e2141e77aa85dc4d1dd7921836b,1,a286ab1cce3815d220f2d437457d84343d968243fb6910a56a103df5927977d7,true
013a5ae9871801fe25d587146fda064435aa5beb2910d2a113319a623c5c4597,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,a2292c12352c5fdde12e46e30057c8678b4f3d3c698583986eb2e9e0804e9d0f,6de424bc07c6693493887ea54d72063a82bf2ce8d8e72604ac147bb31efb22d2,1,a286ab1cce3815d220f2d437457d84343d968243fb6910a56a103df5927977d7,true
014aa074dbae001e45871ba0e98a4c0f68ab22571f93aff3914f93b7f7dab12e,0,P2SH,033fe39a1cc04d0d8a05fb73a74368abcbadfcb6bea6ef3ac49fa76da8b94e5fd7,0dbeec72a309e758ef1f87cff6055a40211f5a45ab4a3eb5ccb1628d1f7eb191,724eb97a16189041df3e0efceab66af64260ea4531ab3622861d69d153a76548,1,a8b1d93cac5830fd3c4cdf24950afb56a00529276110af2b3215526a68650ac7,true
014aa074dbae001e45871ba0e98a4c0f68ab22571f93aff3914f93b7f7dab12e,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,d1816bc3d03ec95ad09f44c09f496d363d81c1f22bb126aa12dfc341cd53b9d7,513d8ea3787d778cf4647b9e271c681fc9e8425258d2d00122964721dea8e525,1,a8b1d93cac5830fd3c4cdf24950afb56a00529276110af2b3215526a68650ac7,true
014aa074dbae001e45871ba0e98a4c0f68ab22571f93aff3914f93b7f7dab12e,1,P2SH,033fe39a1cc04d0d8a05fb73a74368abcbadfcb6bea6ef3ac49fa76da8b94e5fd7,1a21b8e6c7ef1f0bc6db8d037854f9cf094ada1921f8c1ac49858ed676c27c7a,636207019972922c0e6465dfff552b49e0c344537b75895515fcd801fea0ae9b,1,1080aea482983cae0b72d259f10265e4da35282044825a26d6e9ae7cbe343343,true
014aa074dbae001e45871ba0e98a4c0f68ab22571f93aff3914f93b7f7dab12e,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,5716d65b60cace0442c3c601b6b5622dfd61baea873bf7b78161a22d0970c6bb,38f2a1beb9546ef6c8c4c35da4952aad061fc51364e8ceb5f38c3ae810c6a46d,1,1080aea482983cae0b72d259f10265e4da35282044825a26d6e9ae7cbe343343,true
016815049be74f0c43a7b5e455763c374e4a974e5129291c9b741e0329bc1650,0,P2SH,02ae3e0496b3c029d52225795b3817ce0220f9925a33f932f1d270794d6d04c812,c2a6cb603c396a2a418381298d31a03a52bae21dac3b16c6d9f2fbad35632490,5f0e9a19c109eadccfce00f63de655ac42b750dae805232203a25caa038d9c33,1,5ea04d4d8af96408372504f46309b4a834561edcfe54c629b427d389906c1227,true
016815049be74f0c43a7b5e455763c374e4a974e5129291c9b741e0329bc1650,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,c09589fb244a05a9b7437380f1421a1ee7b277e63b63a20acb7460f30428f19a,2f485f3944079905ef113d43caa9a0a184957ad2bfebdb676cc0490ea0d8b4fa,1,5ea04d4d8af96408372504f46309b4a834561edcfe54c629b427d389906c1227,true
016815049be74f0c43a7b5e455763c374e4a974e5129291c9b741e0329bc1650,1,P2SH,02ae3e0496b3c029d52225795b3817ce0220f9925a33f932f1d270794d6d04c812,e1ca6afec9c2663c64cc6fbc76303913e3e7948572be40e9daf260246319a3b7,0ddc89a44268584a73767b0a8d676ffe7fe6d152d8e4caca1288beeffa9f2084,1,25b11876c9853ce9c83d7b2111b5b262d312f4a4152d92e9840a4673e3645ae8,true
016815049be74f0c43a7b5e455763c374e4a974e5129291c9b741e0329bc1650,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,c3b479b647a976ffa4c0f1e36440ca6d6dd9c3560ca6aebf938105d59c7f2299,0fef8b2b670415d8f80d0047bdd9951d344d8b27e1e43cecfc632cbaf3df6488,1,25b11876c9853ce9c83d7b2111b5b262d312f4a4152d92e9840a4673e3645ae8,true
017697027ee571c52cedd84761dbc03fe8ef76a48f4b0f1c73c547b9fd8b2820,0,P2SH,0318f4cc630e46a04f54a14eea20ec3e7a418e850f1014aeba3b448d5bcbc0e8a2,3a144a25b579419d90c3c74ac6920bc6e095461337d4b3d86340b851ec344ad5,5e640f78951fb848dcd31bfdbd7f3504de2dcbbef77bf527fcf8da00a22f6968,1,82ac1c54b28b162a3475bda70bbc7a20f3026ce246f2a865fc3d2ef01495deef,true
017697027ee571c52cedd84761dbc03fe8ef76a48f4b0f1c73c547b9fd8b2820,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,b2b3380aa66c90a8d3ad8b13fa002ad142a21b6f325c7a134619616df56ff899,3c10f596a236bfbd931fffcd2beabf0695ec9a7c3da5a15fe0b56a07cb672dfe,1,82ac1c54b28b162a3475bda70bbc7a20f3026ce246f2a865fc3d2ef01495deef,true
017697027ee571c52cedd84761dbc03fe8ef76a48f4b0f1c73c547b9fd8b2820,1,P2SH,0318f4cc630e46a04f54a14eea20ec3e7a418e850f1014aeba3b448d5bcbc0e8a2,f519ca1b7cd5eb5db868a30cecf6650d8076c0eb686e30f5975be8d37299ac1b,7e707e7964b808ee9516aee4afb9b6b01c9527faf72a2d96f6beb43fbdcb44bd,1,e61c435c31e5ee54ed5cde85003453c4ae03430d6b303d1fc7d9aff89566c4af,true
017697027ee571c52cedd84761dbc03fe8ef76a48f4b0f1c73c547b9fd8b2820,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,4979c91c3826e143868109e31811c3a25337b979e24926898d75d5cb2e34ceb1,7a079337eb3b5622ff79872f34f254ff7415c565d00d24a11380cb4af37bce6e,1,e61c435c31e5ee54ed5cde85003453c4ae03430d6b303d1fc7d9aff89566c4af,true
017c5d48f61ce0cdf435c5b75a7993df72e7009d5a733c25f2d66f65db03c65f,0,P2SH,023e03421f5056a1fd856f2d8c5d553554f030e166b7c2def8a157b8f8586a5745,690d98ab14efda35a31ba3fa8690f54afc37b87074f123df097ac955c8167622,4b4440788bcaaafa1c1f443fe92a6faa5df60f76fe035cad742fbd103e9fd380,1,d761a1143c27b4de3dcd6949c057534f884ea00c183442cd13e436d02005e817,true
